"from","to","weight"
"Kevin Chen-Chuan Chang","Hongtai Cao",1
"Kevin Chen-Chuan Chang","Xiaolin Han",1
"Kevin Gao","Ling Huang",1
"Kevin Gao","Wei Xu",1
"Kevin Gao","Yao Hu",1
"Kevin Martin Jose","Jimmy Lin",1
"Kevin Martin Jose","Xinyu Zhang",1
"Kevin Munger","Bruce A. Desmarais",1
"Kevin Munger","Burt L. Monroe",1
"Kevin O. Maher","Alaa Aljiffry",1
"Kevin O. Maher","Alexey Tumanov",1
"Kevin O. Maher","Jimeng Sun",1
"Kevin P. Yancey","Burr Settles",1
"Kevin Roitero","Beatrice Portelli",1
"Kevin Roitero","Damiano Spina",1
"Kevin Roitero","Gianluca Demartini",1
"Kevin Roitero","Giuseppe Serra 0001",1
"Kevin Roitero","Michael Soprano",1
"Kevin Roitero","Stefano Mizzaro",1
"Kevin Roitero","Vincenzo Della Mea",1
"Kevin Styp-Rekowski","Florian Schmidt 0006",1
"Kevin Styp-Rekowski","Odej Kao",2
"Kevin Styp-Rekowski","Sasho Nedelkoski",1
"Kevin Talits","Alexander Warnecke",1
"Kevin Talits","Burkhardt Funk",1
"Kevin Talits","Jens Heger",1
"Kevin Talits","Nicolas Meier",1
"Kevin Talits","Pascal Fassmeyer",1
"Kevin Talits","Paul Drews",1
"Kevyn Collins-Thompson","Mengqiu Teng",1
"Kevyn Collins-Thompson","Paul N. Bennett",1
"Kevyn Collins-Thompson","Shamsi T. Iqbal",1
"Kevyn Collins-Thompson","Shane Williams",1
"Kevyn Collins-Thompson","Wendy W. Tay",1
"Kewen Wang","Aaron Choate",1
"Kewen Wang","Hanna Robbins Hopkins",1
"Kewen Wang","Ruizhu Huang",1
"Kewen Wang","Tanya Clement",1
"Kexiang Wang","Baobao Chang",1
"Kexiang Wang","Zhifang Sui",1
"Kexin Nie","Bo Long",1
"Kexin Nie","Tie Wang",1
"Kexin Nie","Xinwei Gong",1
"Kexin Nie","Yang Yang 0008",1
"Kexin Nie","Yen-Jung Chang",1
"Kexuan Sun 0002","Hong Xu 0003",1
"Kexuan Sun 0002","Shudan Zhong",1
"Keze Wang","Liang Lin",1
"Keze Wang","Xiaodan Liang",1
"Khalid T. Mursi","Ahmad O. Aseeri",1
"Khalid T. Mursi","Mohammed Saeed Alkatheiri",1
"Khalid T. Mursi","Yu Zhuang",1
"Khalil Muhammad","Aonghus Lawlor",1
"Khalil Muhammad","Barry Smyth",1
"Khalil Muhammad","Diarmuid O'Reilly-Morgan",1
"Khalil Muhammad","Elias Z. Tragos",1
"Khalil Muhammad","James Geraci",1
"Khalil Muhammad","Neil Hurley",1
"Khalil Muhammad","Qinqin Wang",1
"Khandaker Tasnim Huq","Shubhra Kanti Karmaker Santu",1
"Khandaker Tasnim Huq","Syed Ishtiaque Ahmed",1
"Khoa D. Doan","Chandan K. Reddy",1
"Khonzodakhon Umarova","Eni Mustafaraj",1
"Kihwan Kim","Jaegul Choo",1
"Kihwan Kim","Sungahn Ko",1
"Kijin An","Eli Tilevich",1
"Kijung Shin","Yung Yi",1
"Kimberley R. Allison","Kay Bussey",1
"Kin K. Leung","Konstantinos Poularakis",1
"Kin K. Leung","Mudhakar Srivatsa",1
"Kinjal Basu 0001","Deepak Agarwal",1
"Kinjal Basu 0001","Krishnaram Kenthapadi",1
"Kiran Garimella","Dean Eckles",1
"Kiran Garimella","Fabrício Benevenuto",1
"Kiran Garimella","Gareth Tyson",1
"Kiran Garimella","Jussara M. Almeida",1
"Kiran Garimella","Nishanth Sastry",1
"Kiran Garimella","Sagar Joglekar",1
"Kirsha Gordon","Qing Zeng-Treitler",1
"Kishalay Das","M. Narasimha Murty",1
"Kishlay Jha","Aidong Zhang",1
"Kishlay Jha","Jianhui Sun",1
"Kisung Lee","Seung-Jong Park",1
"Kit T. Rodolfa","Rayid Ghani",1
"Kittichai Lavangnananda","Muhammad Aslam HemmatQachmas",1
"Kiumars Soltani","Anna Swigart",1
"Kiumars Soltani","Kyle Buckingham",1
"Kiumars Soltani","Luyao Yang",1
"Kiyoshi Chikamatsu","Gang Ren",1
"Kiyoshi Chikamatsu","Mitsunori Ogihara",1
"Kiyoshi Chikamatsu","Naoki Kobayashi",1
"Kiyoshi Izumi","Yukio Ohsawa",1
"Klaus Broelemann","Gjergji Kasneci",2
"Koby Hayashi","Cheong Hee Park",1
"Koby Hayashi","Haesun Park",1
"Koby Hayashi","Sinan G. Aksoy",1
"Koen A. Vermeer","Chris Johnson",1
"Koen A. Vermeer","Hans G. Lemij",1
"Koen A. Vermeer","Kouros Nouri-Mahdavi",1
"Koen A. Vermeer","Micahel H. Goldbaum",1
"Koen A. Vermeer","Siamak Yousefi",1
"Koichi Kimura","Hayato Yamana",1
"Koichi Kimura","Hisanori Fujisawa",1
"Koichi Kimura","Masafumi Ohtsuka",1
"Koji Iwanuma","Kento Yajima",1
"Koji Iwanuma","Yoshitaka Yamamoto",1
"Koji Zettsu","Cheng-Wei Wu",1
"Koji Zettsu","Incheon Paik",1
"Koji Zettsu","Sourabh Shrivastava",1
"Koji Zettsu","Truong Cong Thang",1
"Koji Zettsu","Yukata Watanobe",1
"Koki Kawabata","Takato Honda",1
"Koki Kawabata","Yasuko Matsubara",1
"Koki Kawabata","Yasushi Sakurai",1
"Kokil Jaidka","Alon Y. Halevy",1
"Kokil Jaidka","Lyle Ungar",1
"Kokil Jaidka","Matthew Killingsworth",1
"Kokil Jaidka","Niyati Chhaya",1
"Kokil Jaidka","Saran Mumick",1
"Komal Mariam","Hiroyuki Kitagawa",1
"Komal Mariam","Kyoung-Sook Kim",1
"Komei Fujita","Masashi Shibata",1
"Konark Modi","Josep M. Pujol",1
"Konark Modi","Robert West",1
"Konik Kothari","Dhruv Gelda",1
"Konik Kothari","Hao Yang",1
"Konik Kothari","Wei Zhang",1
"Konstantin Kutzkov","Charalampos E. Tsourakakis",1
"Konstantin Kutzkov","Francesco Bonchi",1
"Konstantin Voevodski","Konstantin Voevodski",2
"Konstantin Voevodski",NA,1
"Konstantinos Poularakis","Mudhakar Srivatsa",1
"Korey Palmer","Ilya Safro",1
"Kostakis Gkiatis","George K. Matsopoulos",1
"Kostakis Gkiatis","Panteleimon Asvestas",1
"Kostantinos Papadamou","Antonis Papasavva",1
"Kostantinos Papadamou","Gianluca Stringhini",1
"Kostantinos Papadamou","Ilias Leontiadis",1
"Kostantinos Papadamou","Jeremy Blackburn",1
"Kostantinos Papadamou","Michael Sirivianos",1
"Kostantinos Papadamou","Nicolas Kourtellis",1
"Kostantinos Papadamou","Savvas Zannettou",1
"Kostas Patroumpas","Alexander Artikis",1
"Kostas Patroumpas","Georgios Paliouras",1
"Kostas Patroumpas","Manolis Pitsikalis",1
"Kota Tsubouchi","Jin Nakazawa",1
"Kota Tsubouchi","Junichi Sato",2
"Kota Tsubouchi","Nobuhiko Nishio",1
"Kota Tsubouchi","Satish V. Ukkusuri",1
"Kota Tsubouchi","Tadashi Okoshi",1
"Kota Tsubouchi","Tatsuru Higurashi",1
"Kota Tsubouchi","Toru Shimizu",1
"Kota Tsubouchi","Wataru Sasaki",1
"Kota Tsubouchi","Yanru Chen",1
"Kota Tsubouchi","Yoshiaki Ishihara",1
"Kota Tsubouchi","Yoshihide Sekimoto",1
"Kounianhua Du","Alexander J. Smola",1
"Kounianhua Du","Weinan Zhang 0001",1
"Kounianhua Du","Yong Yu 0001",1
"Kounianhua Du","Zheng Zhang 0001",1
"Kouros Nouri-Mahdavi","Hans G. Lemij",1
"Kouros Nouri-Mahdavi","Micahel H. Goldbaum",1
"Kouros Nouri-Mahdavi","Siamak Yousefi",1
"Koustav Rudra","Avishek Anand",1
"Koustuv Saha","Amit Sharma",1
"Kousuke Uo","Masaki Kobayashi",1
"Kouzou Ohara","Hiroshi Motoda",1
"Kouzou Ohara","Masahiro Kimura",1
"Kripabandhu Ghosh","Saptarshi Ghosh 0001",2
"Krishna Kamath","Aneesh Sharma",1
"Krishna Kamath","Johan Ugander",1
"Krishna Kamath","Sharad Goel",1
"Krishna Karthik Gadiraju","Bharathkumar Ramachandra",1
"Krishna Karthik Gadiraju","Ranga Raju Vatsavai",1
"Krishna Karthik Gadiraju","Zexi Chen",1
"Krishna P. Gummadi","Abhijnan Chakraborty",1
"Krishnamurthy (Dj) Dvijotham","Dan A. Calian",1
"Krishnamurthy (Dj) Dvijotham","Ivan Lobov",1
"Krishnamurthy (Dj) Dvijotham","Michelle Gong",1
"Krishnamurthy (Dj) Dvijotham","Natarajan Chandrashekar",1
"Krishnamurthy (Dj) Dvijotham","Timothy A. Mann",1
"Krishnaprasad Thirunarayan","Amit P. Sheth",1
"Krishnaprasad Thirunarayan","Michael L. Raymer",1
"Krishnaprasad Thirunarayan","Usha Lokala",1
"Krishnaram Kenthapadi","Deepak Agarwal",1
"Kristian Gingstad","Krisztian Balog",1
"Kristian Gingstad","Øyvind Jekteberg",1
"Kristin L. Wood","Kwan Hui Lim 0001",1
"Kristina Lerman","Denis Helic",1
"Kristof Komlossy","Benno Stein 0001",1
"Kristof Komlossy","Martin Potthast",1
"Kristyn J. Maschhoff","Sreenivas R. Sukumar",1
"Krisztian Balog","Jamie Callan",1
"Krisztian Balog","Ridho Reinanda",1
"Krisztián Zsolt Varga","Daniele Quercia",1
"Krystal S. Tsosie","Krystal S. Tsosie",2
"Krystal S. Tsosie",NA,1
"Kuan Xu","Cen Chen",1
"Kuan Xu","Chilin Fu",1
"Kuan Xu","Jun Zhou",1
"Kuan Xu","Wenge Rong",1
"Kuan Xu","Xiaolong Li 0005",1
"Kuan Xu","Xiaolu Zhang",1
"Kuan Xu","Ya-Lin Zhang",1
"Kuan Xu","Yu Qiao 0001",1
"Kuan Xu","Zujie Wen",1
"Kuansan Wang","Jiawei Han 0001",1
"Kuansan Wang","Jie Tang 0001",1
"Kuansan Wang","Kai-Wei Chang",1
"Kuansan Wang","Yizhou Sun",2
"Kugamoorthy Gajananan","Fumiko Satoh",1
"Kugamoorthy Gajananan","Hirokuni Kitahara",1
"Kugamoorthy Gajananan","Yuji Watanabe",2
"Kuldeep Kurte","Helia Zandi",1
"Kuldeep Kurte","Kadir Amasyali",1
"Kuldeep Kurte","Robert W. Smith",1
"Kuldeep Kurte","Yan Du",1
"Kuldeep Singh","Anery Patel",1
"Kuldeep Singh","Maria-Esther Vidal",1
"Kuldeep Singh 0001","Abhishek Nadgeri",1
"Kuldeep Singh 0001","Chaitali Prabhu",1
"Kuldeep Singh 0001","Jens Lehmann 0001",1
"Kuldeep Singh 0001","Johannes Hoffart",1
"Kun Bai","Fei Wang",2
"Kun Bai","Qiang Yang 0001",1
"Kun Fu","Fanlin Meng",1
"Kun Fu","Jieping Ye",1
"Kun Fu","Zheng Wang",1
"Kun Kong","Ruicong Liu",1
"Kun Kong","Yihui Zhang",1
"Kun Kong","Yixin Chen",2
"Kun Kuang","Bo Li 0064",1
"Kun Kuang","Fei Wu 0001",1
"Kun Kuang","Hongxia Yang",1
"Kun Kuang","Jingren Zhou",1
"Kun Kuang","Linjun Zhou",1
"Kun Kuang","Qingwen Liu",1
"Kun Kuang","Tan Jiang",1
"Kun Kuang","Wei Cui",1
"Kun Kuang","Wenwu Ou",1
"Kun Kuang","Yang Liu",1
"Kun Kuang","Zheyan Shen",1
"Kun Shen","Chao Yi",2
"Kun Shen","Yixin Chen",2
"Kun Xiong","Baoxing Huai",1
"Kun Xiong","Jimmy Lin",1
"Kun Xiong","Ming Li 0001",1
"Kun Xiong","Nicholas Jing Yuan",1
"Kun Zhang","Claire Cui",1
"Kun Zhang","Long Bai",1
"Kun Zhang","Meng Wang 0001",1
"Kun Zhang","Richang Hong",1
"Kun Zhang","Saiping Guan",1
"Kun Zhang","Xiaolong Jin",1
"Kun Zhang","Xueqi Cheng",1
"Kun Zhang","Yanjie Fu",1
"Kun Zhang","Yuanzhuo Wang",1
"Kun Zhou","Fuzheng Zhang",3
"Kun Zhou","Hui Wang",2
"Kun Zhou","Ji-Rong Wen",4
"Kun Zhou","Jingsong Yu",1
"Kun Zhou","Kai Zheng",1
"Kun Zhou","Shuqing Bian",1
"Kun Zhou","Sirui Wang",2
"Kun Zhou","Tao Zhang",1
"Kun Zhou","Wayne Xin Zhao",3
"Kun Zhou","Yang Song",1
"Kun Zhou","Yuanhang Zhou",1
"Kun Zhou","Yupeng Hou",1
"Kun Zhou","Yutao Zhu",1
"Kun Zhou","Zhongyuan Wang",3
"Kunal Goel","Rahul Agrawal",1
"Kunchang Li","Mingyu Sun",1
"Kung Fu","Jieping Ye",1
"Kung Fu","Xiaohu Qie",1
"Kung Fu","Zheng Wang",1
"Kunlong Gu","Andrew Zhai",1
"Kunlong Gu","Charles Rosenberg",1
"Kunpeng Liu 0001","Lu Jiang",1
"Kunpeng Liu 0001","Xiaolin Li",1
"Kunpeng Liu 0001","Yanjie Fu",1
"Kunpeng Zhang","Fuming Yao",1
"Kunpeng Zhang","Goce Trajcevski",1
"Kunpeng Zhang","Jiahao Wang",1
"Kunpeng Zhang","Qiao Liu",1
"Kunpeng Zhang","Ting Zhong",1
"Kunpeng Zhang","Ying Huang",1
"Kuo-Lin Lu","Yi-Ying Cheng",1
"Kuo-Lin Lu","Yu-Chen Peng",1
"Kuo Zhong","Chun Yuan",1
"Kuo Zhong","Haoli Bai",1
"Kuo Zhong","Junzhou Huang",1
"Kuo Zhong","Ying Wei 0001",1
"Kurt Keutzer","Michael W. Mahoney",1
"Kushagra Manglik","Satyam Dwivedi",1
"Kushagra Manglik","Sumanta Mukherjee",1
"Kushagra Manglik","Surya Shravan Kumar Sajja",1
"Kushagra Manglik","Vikas Raykar",1
"Kwei-Herng Lai","Daochen Zha",1
"Kwei-Herng Lai","Kaixiong Zhou",1
"Kwei-Herng Lai","Xia Hu",1
"Kwok-Pan Chun","Shiwen Li",1
"Kyle Coburn","Luis J. Salazar",1
"Kyle Dumas","Giri Prakash",1
"Kyle Dumas","Michael C. Crow",1
"Kyle Dumas","Ranjeet Devarakonda",1
"Kyle Dumas","Wade Darnell",1
"Kyle Glandt","George Mihaila",1
"Kyle Kai Qin","Danai Koutra",1
"Kyle Kai Qin","Flora D. Salim",1
"Kyle Kai Qin","Mark Heimann",1
"Kyle Kai Qin","Wei Shao 0006",1
"Kyle Kai Qin","Yongli Ren",1
"Kyle Marcus","Ilkay Altintas",1
"Kyle Marcus","Mark H. Ellisman",1
"Kyle Marcus","Steven Peltier",1
"Kyle Pawlowski","Arjun Kumar Joginipelly",1
"Kyle Pawlowski","Sumit Chakravarty",1
"Kyle Pawlowski","Ying Xie",1
"Kyong-Ho Lee","Dong-Hoon Shin",1
"Kyong-Ho Lee","Yeonsoo Lee",1
"Kyriaki Kalimeri","Daniela Paolotti",1
"Kyriaki Kalimeri","Ingmar Weber",1
"Kyriaki Kalimeri","Michele Starnini",1
"Kyriaki Kalimeri","Yelena Mejova",1
"Kyuhan Lee","Hyeonsoo Jo",1
"Kyuhan Lee","Jihoon Ko",1
"Kyuhan Lee","Kijung Shin",1
"Kyuhan Lee","Sungsu Lim",1
"Kyungduck Cha","Carol Sadek",1
"Kyungduck Cha","Zohreh Asgharzadeh",1
"Kyungjin Park","Min Chi",1
"Kyungsik Han","Sang-Wook Kim",1
"Kyungwoo Song","Il-Chul Moon",1
"Kyungwoo Song","Weonyoung Joo",1
"Kyungwoo Song","Yoon-Yeong Kim",1
"Ladjel Bellatreche","Carlos Ordonez 0001",3
"Ladjel Bellatreche","Gopal Pandurangan",1
"Ladjel Bellatreche","Mimoun Malki",1
"Laleh Jalali","Hsiu-Khuern Tang",1
"Laleh Jalali","Joaquín Álvarez Rodríguez",1
"Laleh Jalali","Richard H. Goldstein",1
"Lan-Zhe Guo","Yu-Feng Li",1
"Lan-Zhe Guo","Zhi Zhou 0006",1
"Lan Luo","Chuan Yu",1
"Lan Luo","Haiyang Xu",1
"Lan Luo","Han Li",1
"Lan Luo","Jian Xu",1
"Lan Luo","Jun Wang 0012",1
"Lan Luo","Kun Gai",1
"Lan Luo","Miao Xu",1
"Lan Luo","Rui Luo",1
"Lan Luo","Tiejian Luo",1
"Lan Luo","Weinan Zhang 0001",1
"Lan Luo","Yaodong Yang",1
"Lan Xu","Cong Tang",1
"Lan Xu","Wei Xu",1
"Lan Xu","Xiaoyang Ma",1
"Lan Xu","Yiguo Yang",1
"Lan Xu","Zhengtao Wu",1
"Lan Yan","Shaocong Mo",1
"Lan Zhang","Cong Tang",1
"Lan Zhang","Lan Xu",1
"Lan Zhang","Wei Xu",1
"Lan Zhang","Xiaoyang Ma",1
"Lan Zhang","Yiguo Yang",1
"Lan Zhang","Zhengtao Wu",1
"Lanbo Zhang","Aamir Manaswala",1
"Lanbo Zhang","Aamir Mansawala",1
"Lanbo Zhang","Bradley C. Turnbull",2
"Lanbo Zhang","Junshuo Liao",1
"Lanbo Zhang","Lynn Yang",1
"Lanbo Zhang","Qing Zhang",1
"Lanbo Zhang","Shulin Yang",1
"Lanbo Zhang","Thomas Legrand",1
"Lanyu Shang","Dong Wang",1
"Larissa Capobianco Shimomura","George Fletcher",1
"Larissa Capobianco Shimomura","Nikolay Yakovets",1
"Lars Klein","Arnaud Miribel",1
"Lars Klein","Robert West",1
"Lars Meyer","Benno Stein 0001",1
"Lars Meyer","Kristof Komlossy",1
"Lars Meyer","Martin Potthast",1
"Latifa Jackson","Heriberto Acosta Maestre",1
"Latifa Jackson","Rumi Chunara",1
"Laura Ault","Frank Knoefel",1
"Laura Ault","Jeff Kaye",1
"Laura Ault","Julien Larivière-Chartier",1
"Laura Ault","Neil Thomas",1
"Laura Ault","Rafik Goubran",1
"Laura H. Kahn","Adamma Morrison",1
"Laura H. Kahn","Kelsey A. Shaffer",1
"Laura H. Kahn","Lila Zapata",1
"Laura H. Kahn","Onur Savas",1
"Laura Pullum","Addi Thakur Malviya",1
"Laura Pullum","Angela Laurio",1
"Laura Pullum","Brian C. Sauer",1
"Laura Pullum","Frank Drews",1
"Laura Pullum","Jeanie M. Scott",1
"Laura Pullum","Jonathan R. Nebeker",1
"Laura Pullum","Merry Ward",1
"Laura Pullum","P. Teja Kuruganti",1
"Laura Rettig","Philippe Cudré-Mauroux",1
"Laura Rettig","Regula Hänggli",1
"Laura Waltersdorfer","Fajar J. Ekaputra",1
"Laura Waltersdorfer","Marta Sabou",1
"Lauren Gardner","Joseph T. Wu",1
"Lauren Gardner","Marcel Salathé",1
"Lauren Gardner","Samuel V. Scarpino",1
"Laurent Dollé","Frédéric Precioso",1
"Lauritz Thamsen","Odej Kao",1
"Lavanya Elluri","Anantaa Kotal",1
"Lavanya Elluri","Karuna Pande Joshi",1
"Lawrence Drabeck","Anil Rana",1
"Lawrence Drabeck","Thomas Woo",1
"Lawrence Drabeck","Troy Cauble",1
"Lawrence M. Drabeck","Anil Rana",1
"Lawrence M. Drabeck","Thomas Woo",1
"Lawrence M. Drabeck","Troy Cauble",1
"Lay-Ki Soon","Tin Tin Su",1
"Lazhar Labiod","Mohamed Nadif",1
"Le Dai","Chuan Qin 0002",1
"Le Dai","Enhong Chen",1
"Le Dai","Hui Xiong 0001",1
"Le Dai","Tong Xu",1
"Le Dai","Xiangnan He 0001",1
"Le Dai","Yu Yin",1
"Le Song","Yuan Qi 0001",1
"Le Thai Linh","Bui Cong Minh",1
"Le Thai Linh","Do Hoang Thai Duong",1
"Le Thai Linh","Nguyen Hai Phong",1
"Le Thai Linh","Nguyen Hong Son",1
"Le Thai Linh","Nguyen Huu Hiep",1
"Le Tien Dung","Bui Cong Minh",1
"Le Tien Dung","Do Hoang Thai Duong",1
"Le Tien Dung","Le Thai Linh",1
"Le Tien Dung","Nguyen Hai Phong",1
"Le Tien Dung","Nguyen Hong Son",1
"Le Tien Dung","Nguyen Huu Hiep",1
"Le Tuan Phan","Mina Sartipi",1
"Le Tuan Phan","Thanh-Nam Doan",1
"Le Wu","Kun Zhang",1
"Le Wu","Meng Wang 0001",1
"Le Wu","Richang Hong",1
"Le Wu","Yanjie Fu",1
"Le Yu","Bowen Du",1
"Le Yu","Chuanren Liu",1
"Le Yu","Hui Xiong 0001",1
"Le Yu","Leilei Sun",1
"Le Yu","Weifeng Lv",1
"Le Zhang","Andreas Argyriou",1
"Le Zhang","Chieh-Han Wu",1
"Le Zhang","Chuan Qin 0002",1
"Le Zhang","Enhong Chen",1
"Le Zhang","Hengshu Zhu",1
"Le Zhang","Hui Xiong 0001",1
"Le Zhang","Jianxun Lian",1
"Le Zhang","Miguel González-Fierro",1
"Le Zhang","Qingxin Meng",1
"Le Zhang","Tao Wu",1
"Le Zhang","Tong Xu",1
"Leandro Marín","Antonio Jara",1
"Leandro Marín","John R. Farserotu",1
"Lecheng Zheng","Jianbo Li",1
"Lecheng Zheng","Jiawei Han 0001",1
"Lecheng Zheng","Jingrui He",2
"Lecheng Zheng","Yada Zhu",1
"Lee Ning Ng","Eugene Wen Jia Choy",1
"Lee Ning Ng","Kyong Jin Shim",1
"Lee Ning Ng","Sharon Purbowo",1
"Lefei Zhang","Jia Wu 0001",1
"Lei Bai 0001","Can Wang 0004",1
"Lei Bai 0001","Lina Yao",1
"Lei Bai 0001","S. Travis Waller",1
"Lei Bai 0001","Wei Liu 0101",1
"Lei Bai 0001","Xianzhi Wang 0001",1
"Lei Cai","Shuiwang Ji",1
"Lei Chen","Bo Zhang 0056",1
"Lei Chen","Ke Tu",1
"Lei Chen","Leyu Lin",1
"Lei Chen","Peng Cui",1
"Lei Chen","Shukai Liu",1
"Lei Cui 0001","Furu Wei",1
"Lei Cui 0001","Ming Zhou 0001",1
"Lei Cui 0001","Shaohan Huang",1
"Lei Han 0003","Alessandro Checco",1
"Lei Han 0003","Djellel Eddine Difallah",1
"Lei Han 0003","Gianluca Demartini",1
"Lei Han 0003","Shazia Wasim Sadiq",1
"Lei Li","Li Chen",1
"Lei Li","Yongfeng Zhang",1
"Lei Lin 0001","Mingjiang Wang",1
"Lei Wang","Benyu Zhang",1
"Lei Wang","Jun Zhou",1
"Lei Wu 0012","Guoai Xu",1
"Lei Xiao","Qing He 0003",1
"Lei Yu","Chao Mei",1
"Lei Zhang","William T. Freeman",1
"Lei Zhao","Heng Zou",1
"Lei Zhao","Jinmei Luo",1
"Lei Zhao","Yanlong Du",1
"Lei Zhao","Yu Zhang",1
"Lei Zhao","Zhaojie Liu",1
"Lei Zheng","Haoqi Zhang",1
"Lei Zheng","Junfei Ouyang",1
"Lei Zheng","Shirong Liu",1
"Lei Zheng","Xiangxi Zhang",1
"Lei Zheng","Yun Feng",1
"Lei Zheng","Ziming Shen",1
"Leila Tavakoli","Leila Tavakoli",2
"Leila Tavakoli",NA,1
"Leilei Sun","Bowen Du",1
"Leilei Sun","Chuanren Liu",1
"Leilei Sun","Hui Xiong 0001",1
"Leilei Sun","Weifeng Lv",1
"Leili Zhang","Guojing Cong",1
"Lejian Ren","Kun Gai",1
"Lejian Ren","Xiaoqiang Zhu",1
"Lejian Ren","Ying Fan",1
"Leman Akoglu","Christos Faloutsos",1
"Leman Akoglu","Vincent S. Tseng",1
"Leon Bornemann","Divesh Srivastava",1
"Leon Bornemann","Dmitri V. Kalashnikov",1
"Leon Bornemann","Felix Naumann",1
"Leon Bornemann","Tobias Bleifuß",1
"Leonard K. M. Poon","Nevin L. Zhang",1
"Leonardo Neves","Neil Shah",1
"Leonardo Neves","Xiang Ren 0001",1
"Leonardo Pellegrina","Cyrus Cousins",1
"Leonardo Pellegrina","Fabio Vandin",1
"Leonardo Pellegrina","Matteo Riondato",1
"Leong Hock Ho","Danston Kheng Boon Goh",1
"Leong Hock Ho","Ee Hong Lee",1
"Leong Hock Ho","Haodi Qi",1
"Leong Hock Ho","Kyong Jin Shim",1
"Leong Hock Ho","Swee Hong Ng",1
"Leong Hock Ho","Zehao Zhang",1
"Leong Hou U","Nikos Mamoulis",1
"Leong Hou U","Reynold Cheng",1
"Les Servi","Deon Burchett",1
"Les Servi","Melanie Jutras",1
"Les Servi","Randy C. Paffenroth",1
"Leslie Carr","Elena Simperl",1
"Leslie Hickle","Eamonn J. Keogh",1
"Levente J. Klein","Siyuan Lu",1
"Leyu Lin","Hongyuan Zha",1
"Li Li","Rui Chen",1
"Li Li","Soo-Hyun Choi",1
"Li Li","Xia Hu",1
"Li Li 0029","Feng Dong",1
"Li Li 0029","Gareth Tyson",1
"Li Li 0029","Guoai Xu",1
"Li Li 0029","Ignacio Castro",1
"Li Li 0029","Jacques Klein",1
"Li Li 0029","Lei Wu 0012",1
"Li Li 0029","Liu Wang",1
"Li Li 0029","Tegawendé F. Bissyandé",1
"Li Li 0029","Xiapu Luo",1
"Li Li 0029","Yao Guo 0001",2
"Li Liu","Dongyan Zhao 0001",1
"Li Liu","Rui Yan 0001",1
"Li Shen","Chao Yi",2
"Li Shen","Kun Shen",2
"Li Shen","Wei-Shi Zheng",1
"Li Shen","Yixin Chen",2
"Li Song","Hui He",1
"Li Song","Yu Zheng 0004",1
"Li Sun","Haoqi Zhang",1
"Li Sun","Jiayu Tang",1
"Li Sun","Jiebo Luo",1
"Li Sun","Jinghua Feng",1
"Li Sun","Qing He 0003",1
"Li Sun","Songyang Zhang",1
"Li Sun","Wangli Lin",1
"Li Sun 0008","Hao Peng",1
"Li Sun 0008","Philip S. Yu",1
"Li Sun 0008","Yutong Deng",1
"Li Tang","Haibo Hu",1
"Li Wang","Benyu Zhang",1
"Li Wang","Chaochao Chen 0001",1
"Li Wang","Guotong Xie",1
"Li Wang","Jin Tan",1
"Li Wang","Jun Zhou",1
"Li Wang","Keqiang Wang",1
"Li Wang","Lei Wang",1
"Li Wang","Sheng Zhang",1
"Li Wang","Sihang Jiang",1
"Li Wang","Wei Zhu",1
"Li Wang","Yanghua Xiao",1
"Li Wang","Yuan Ni",1
"Li Xia","David Zhang",1
"Li Xia","Giuseppe Ottaviano",1
"Li Xia","Janani Padmanabhan",1
"Li Xia","Linjun Yang",1
"Li Xia","Philip Pronin",1
"Li Xiong 0001","Joyce C. Ho",1
"Li Xiong 0001","Xiaoqian Jiang",1
"Li Yang","Bhargav Kanagal",1
"Li Yang","Bin Shu",1
"Li Yang","D. Sivakumar 0001",1
"Li Yang","Jon Elsas",1
"Li Yang","Sumit Sanghai",1
"Li Yang","Zac Yu",1
"Li Yao","Meng Chen",1
"Li Yao","Yilong Yin",1
"Li Zhang","Alex Soares",1
"Li Zhang","Ankit Kumar",1
"Li Zhang","Ed H. Chi",1
"Li Zhang","Haiping Lu",1
"Li Zhang","John R. Anderson",1
"Li Zhang","Nitin Jindal",1
"Li Zhang","Pei Cao",1
"Li Zhang","Sarvjeet Singh",1
"Li Zhang","Tushar Chandra",1
"Li Zhang","Wen Li",1
"Li Zhang","Xiang Ma",1
"Li Zhao","Jiawei Xu",1
"Li Zhao","Pengcheng Huang",1
"Li Zhao","Runhua Jiang",1
"Li Zhao 0005","Jiawei Xu",3
"Li Zhao 0005","Jingjing Zheng",1
"Li Zhao 0005","Pengcheng Huang",2
"Li Zhao 0005","Runhua Jiang",1
"Lia Bozarth","Aparajita Saraf",1
"Lia Bozarth","Ceren Budak",2
"Liang Chen","Peng Cui",1
"Liang Chen","Zibin Zheng",1
"Liang Chen 0001","Tat-Seng Chua",1
"Liang He","Jiajun Chen",1
"Liang He","Shujian Huang",1
"Liang Li","Fuming Yao",1
"Liang Li","Goce Trajcevski",1
"Liang Li","Jiahao Wang",1
"Liang Li","Kunpeng Zhang",1
"Liang Li","Qiao Liu",1
"Liang Li","Ting Zhong",1
"Liang Li","Ying Huang",1
"Liang Ma 0002","Kin K. Leung",1
"Liang Ma 0002","Konstantinos Poularakis",1
"Liang Ma 0002","Mudhakar Srivatsa",1
"Liang Pang","Fei Sun 0001",1
"Liang Pang","Jiafeng Guo",1
"Liang Pang","Xueqi Cheng",1
