"from","to","weight"
"Michael Aebig","Jiayong Lin",1
"Michaël Aupetit","Ingmar Weber",1
"Michael Bendersky","Mingyang Zhang 0001",1
"Michael Bendersky","Xuanhui Wang",1
"Michael Ferra","Justin Zhan",1
"Michael Ferra","Shahram Latifi",1
"Michael Ferra","Theresa Sager",1
"Michael Fischer 0010","Monica S. Lam",1
"Michael Gamon","Mark J. Encarnación",1
"Michael Giansiracusa","Harold Shanafield",1
"Michael Giansiracusa","Jitendra Kumar 0001",1
"Michael Hoffman","K. C. Morris",1
"Michael Hoffmann 0007","Kunal Jha",1
"Michael Hoffmann 0007","Ricardo Usbeck",1
"Michael J. Brim","Sangeetha B. Srinivasa",1
"Michael J. Cafarella","Jock D. Mackinlay",1
"Michael J. Carey 0001","Till Westmann",1
"Michael Kellar","Fred Ramberg",1
"Michael Kranzlein","Dan Chia-Tien Lo",1
"Michael Krishnan","Andrew Potter",1
"Michael Krishnan","Ethan Thornburg",1
"Michael Krishnan","Garrett Badeau",1
"Michael Krishnan","Ishadutta Yadav",1
"Michael Krishnan","Satyanarayana Reddy Janga",1
"Michael Krishnan","Sergey Tolkachov",1
"Michael Krishnan","Yongbo Zeng",1
"Michael L. Rilee","Feiyu Zhu",1
"Michael L. Rilee","Hongfeng Yu",1
"Michael L. Rilee","Kwo-Sen Kuo",1
"Michael L. Rilee","Yu Pan",1
"Michael Mercier","David Glesser",1
"Michael Mercier","Olivier Richard",1
"Michael Mercier","Yiannis Georgiou",1
"Michael Natkovich","Joshua J. Walters",1
"Michael Nelson","Amlan Chatterjee",1
"Michael Nelson","Chandra N. Sekharan",1
"Michael Nelson","Sridhar Radhakrishnan",1
"Michael P. Brundage","K. C. Morris",1
"Michael P. Brundage","Michael Hoffman",1
"Michael Peran","Charlie Wang",1
"Michael Peran","Rachel Rosenfeld",1
"Michael Pires","Christina Viau Haden",1
"Michael Pires","Maria Castro",1
"Michael Pires","Wojciech Z. Misiolek",1
"Michael R. Wyatt II","Mario Guevara",1
"Michael R. Wyatt II","Michela Taufer",1
"Michael R. Wyatt II","Rodrigo Vargas",1
"Michael Salib","D. Sculley",1
"Michael Schaarschmidt","Eiko Yoneki",1
"Michael Shtutman","Ilya Safro",1
"Michael Smith 0024","Cayden Meyer",1
"Michael Smith 0024","Divanshu Garg",1
"Michael Smith 0024","Reuben Kan",1
"Michael Thompson","Jimeng Sun",1
"Michael W. Macy","Ingmar Weber",1
"Michail Vlachos","Abdel Labbi",1
"Michail Vlachos","Cesar Berrospi",1
"Michalis Diamantaris","Evangelos P. Markatos",1
"Michalis Diamantaris","Panagiotis Papadopoulos",1
"Michalis Diamantaris","Sotiris Ioannidis",1
"Michalis Diamantaris","Thanasis Petsas",1
"Michalis Papakostas","Fillia Makedon",1
"Michalis Papakostas","Konstantinos Tsiakas",1
"Michalis Papakostas","Theodoros Giannakopoulos",1
"Michel Généreux","Bryor Snejfella",1
"Michel Généreux","Marta Maslej",1
"Michela Farina","Alessio Bosca",1
"Michela Farina","Antonio Mazzei",1
"Michele Tizzoni","Alessandro Vespignani",1
"Michele Tizzoni","Daniela Paolotti",2
"Mickael Figueredo","Andréa Cacho",1
"Mickael Figueredo","Antonio Thome",1
"Mickael Figueredo","Frederico Lopes",1
"Mickael Figueredo","Maria Valeria Araujo",1
"Mickael Figueredo","Nélio Cacho",1
"Mihaela Malita","Gheorghe M. Stefan",1
"Mihai Avram 0002","Craig A. Stewart",1
"Mihai Avram 0002","Emily McCallum",1
"Mihai Avram 0002","Jon Omer",1
"Mihai Avram 0002","Judy Qiu",1
"Mihai Avram 0002","Lisa Smith",1
"Mihai Avram 0002","Robert Henschel",1
"Mihai Avram 0002","Shaojuan Zhu",1
"Mihai Avram 0002","Tom Zahniser",1
"Mihir Kale","Vivek Mehta",1
"Mijung Kim","Carlos Zubieta",1
"Mijung Kim","Jun Li",1
"Mijung Kim","Roshan Dathathri",1
"Mike Bryant","Mike Bryant",2
"Mike Bryant",NA,1
"Mike Colagrosso","Alan Green",1
"Mike Colagrosso","Alexandre Mah",1
"Mike Colagrosso","Cayden Meyer",1
"Mike Colagrosso","Divanshu Garg",1
"Mike Colagrosso","Julian Gibbons",1
"Mike Colagrosso","Michael Smith 0024",1
"Mike Colagrosso","Reuben Kan",1
"Mike Lakoju","Alan Serrano",1
"Mikhail Roshchin","Ian Horrocks",1
"Mikhail Roshchin","Thomas A. Runkler",1
"Miklós Z. Rácz","Eric Horvitz",1
"Miklós Z. Rácz","Gireeja Ranade",1
"Miklós Z. Rácz","Markus Mobius",1
"Milad Kharratzadeh","Deniz Üstebay",1
"Milad Shokouhi","Ahmed El Kholy",1
"Milad Shokouhi","Emine Yilmaz",1
"Milad Shokouhi","Imed Zitouni",1
"Milad Shokouhi","Madian Khabsa",1
"Milijana Surbatovich","Anupam Das 0001",1
"Milijana Surbatovich","Jassim Aljuraidan",1
"Milijana Surbatovich","Limin Jia 0001",1
"Milijana Surbatovich","Lujo Bauer",1
"Milivoj Simeonovski","Christian Rossow",1
"Milivoj Simeonovski","Giancarlo Pellegrino",1
"Milivoj Simeonovski","Michael Backes 0001",1
"Milton Halem","Mark Cane",1
"Milton Halem","Tim Finin",1
"Mimpei Morishita","Jianwei Zhang 0002",1
"Mimpei Morishita","Junichi Aoi",1
"Mimpei Morishita","Reyn Y. Nakamoto",1
"Mimpei Morishita","Shinsuke Nakajima",1
"Mimpei Morishita","Yoichi Inagaki",1
"Min-Yen Kan","Kazunari Sugiyama",1
"Min-Yi Shen","Jisheng Wang",1
"Min Chi","Jeanne M. Huddleston",1
"Min Chi","Julie S. Ivy",1
"Min Chi","Muge Capan",1
"Min Hong Yun","Lin Zhong 0001",1
"Min Hong Yun","Songtao He",1
"Min Li","Ali Raza Butt",1
"Min Li","Ramakrishnan Kannan",1
"Min Yang 0007","Jianbo Ye",1
"Min Yang 0007","Jun Xiao 0001",1
"Min Yang 0007","Yabing Feng",1
"Min Yang 0007","Yu Qiao 0001",1
"Min Yang 0007","Yueting Zhuang",1
"Min Yang 0007","Zhou Zhao",2
"Min Zhang 0006","Shaoping Ma",3
"Min Zhang 0006","Weizhi Ma",1
"Min Zhang 0006","Xin Li 0016",1
"Min Zhang 0006","Yiqun Liu 0001",2
"Min Zhang 0006","Yongfeng Zhang",1
"Ming Yang","Adwait Ratnaparkhi",1
"Ming Yang","Ben Shahshahani",1
"Ming Yang","Rohit Chandra",1
"Ming Yang","Sachidanand Alle",1
"Ming Zeng","Ian Lane",1
"Ming Zeng","Le T. Nguyen",1
"Ming Zeng","Ole J. Mengshoel",1
"Ming Zeng","Tong Yu 0001",1
"Ming Zeng","Xiao Wang",1
"Ming Zhang 0004","Jiawei Han 0001",2
"Mingfei Teng","Charu C. Aggarwal",1
"Mingfei Teng","Hengshu Zhu",1
"Mingfei Teng","Hui Xiong 0001",1
"Minggang Wang","André L. M. Vilela",1
"Minggang Wang","Hua Xu",1
"Minggang Wang","Lixin Tian",1
"Minggang Wang","Ruijin Du",1
"Minglai Shao","Feng Chen 0001",1
"Minglai Shao","Hongyi Huang",1
"Minglai Shao","Jianxin Li",1
"Minglai Shao","Shuai Zhang",1
"Minglai Shao","Xunxun Chen",1
"Mingrui Wei","Chris Cormier",1
"Mingrui Wei","Elke A. Rundensteiner",1
"Mingrui Wei","Hui Zheng",1
"Mingrui Wei","Lei Cao 0004",1
"Mingyi Sun","Taketo Kawamura",1
"Minh C. Phan","Aixin Sun",1
"Minh C. Phan","Chenliang Li",1
"Minh C. Phan","Jialong Han",1
"Minh C. Phan","Siu Cheung Hui",1
"Minh C. Phan","Yi Tay",1
"Minh X. Hoang","Ambuj K. Singh",1
"Minh X. Hoang","Xiang Wu",1
"Minh X. Hoang","Xuan-Hong Dang",1
"Minh X. Hoang","Zhenyu Yan 0001",1
"Minkyoung Kim","Daniel A. McFarland",1
"Minkyoung Kim","Jure Leskovec",1
"Mir Tafseer Nayeem","Yllias Chali",1
"Mirco Nanni","Dino Pedreschi",1
"Mirco Nanni","Fosca Giannotti",1
"Mirek Riedewald","Gerhard Weikum",1
"Miriam Cha","H. T. Kung 0001",1
"Miriam Cha","Youngjune Gwon",1
"Mitsuki Murase","Masanori Takano",1
"Mitsuki Murase","Reiji Suzuki",1
"Mitsuki Murase","Takaya Arita",1
"Mitsuo Yoshida 0001","Kyoji Umemura",1
"Mohamed F. Ghalwash","Jianying Hu",1
"Mohamed F. Ghalwash","Ping Zhang 0016",1
"Mohamed F. Ghalwash","Ying Li",1
"Mohamed H. Ali","John A. Stankovic",1
"Mohamed Khalefa","Daniel J. Crichton",1
"Mohamed Khalefa","Huikyo Lee",1
"Mohamed Khalefa","Isaac Cho",1
"Mohamed Khalefa","Luca Cinquini",1
"Mohamed Khalefa","Shannon Schlueter",1
"Mohamed Khalefa","Sreyasee Das Bhattacharjee",1
"Mohamed Khalefa","Wenwen Dou",1
"Mohamed Khalefa","William J. Tolone",1
"Mohamed Megahed","Ricardo Baeza-Yates",1
"Mohamed Reda Bouadjenek","Justin Zobel",1
"Mohamed Reda Bouadjenek","Karin Verspoor",1
"Mohamed Reda Bouadjenek","Lexing Xie",1
"Mohamed Yahya","Gerhard Weikum",1
"Mohamed Yahya","Mirek Riedewald",1
"Mohammad A. Tayebi","Amir Yaghoubi Shahir",1
"Mohammad A. Tayebi","Hamed Yaghoubi Shahir",1
"Mohammad A. Tayebi","Mehdi Shirmaleki",1
"Mohammad Al Hasan","Chandan K. Reddy",1
"Mohammad Asghari","Cyrus Shahabi",1
"Mohammad Hossein Namaki","Peng Lin",2
"Mohammad Hossein Namaki","Qi Song",1
"Mohammad Hossein Namaki","Tingjian Ge",1
"Mohammad Hossein Namaki","Yinghui Wu",2
"Mohammad M. Ghassemi","Emery N. Brown",1
"Mohammad M. Ghassemi","M. Brandon Westover",1
"Mohammad M. Ghassemi","Roger G. Mark",1
"Mohammad M. Ghassemi","Tuka Alhanai",1
"Mohammad M. Ghassemi","Willow Jarvis",1
"Mohammad Mahdian","Vahab S. Mirrokni",1
"Mohammad Rana","Hemant Purohit",1
"Mohammad Sadegh Zahedi","Farhad Oroumchian",1
"Mohammad Sadegh Zahedi","Maseud Rahgozar",1
"Mohammad Sadegh Zahedi","Ricardo Campos 0001",1
"Mohammad Taha Bahadori","Jimeng Sun",1
"Mohammad Taha Bahadori","Le Song",1
"Mohammad Taha Bahadori","Walter F. Stewart",1
"Mohammed Alawad","Georgia D. Tourassi",1
"Mohammed Alawad","Hong-Jun Yoon",1
"Mohammed Elshambakey","Daniel J. Crichton",1
"Mohammed Elshambakey","Huikyo Lee",1
"Mohammed Elshambakey","Isaac Cho",1
"Mohammed Elshambakey","Luca Cinquini",1
"Mohammed Elshambakey","Mohamed Khalefa",1
"Mohammed Elshambakey","Shannon Schlueter",1
"Mohammed Elshambakey","Sreyasee Das Bhattacharjee",1
"Mohammed Elshambakey","Wenwen Dou",1
"Mohammed Elshambakey","William J. Tolone",1
"Mohammed Eslami","George Zheng",2
"Mohammed Eslami","Georgiy Levchuk",2
"Mohammed Eslami","Hamed Eramian",2
"Mohammed Eunus Ali","Farhana Murtaza Choudhury",1
"Mohammed Eunus Ali","Jalal Mahmud",1
"Mohammed Eunus Ali","Kaysar Abdullah",1
"Mohammed Hasanuzzaman","Adam Jatowt",1
"Mohammed Hasanuzzaman","Antal van den Bosch",1
"Mohammed Hasanuzzaman","Gaël Dias",1
"Mohammed Hasanuzzaman","Marten Düring",1
"Mohammed Korayem","Khalifeh AlJadda",1
"Mohammed Korayem","Layla Pournajaf",1
"Mohammed Korayem","Shannon Quinn",1
"Mohammed Korayem","Wlodek Zadrozny",1
"Mohan Krishnamoorthy","Daniel A. Menascé",1
"Mohan Krishnamoorthy","M. Omar Nachawati",1
"Mohan Krishnamoorthy","William Z. Bernstein",1
"Mohand Boughanem","Karen Pinel-Sauvagnat",1
"Mohiuddin Solaimani","Latifur Khan",1
"Mohiuddin Solaimani","Patrick T. Brandt",1
"Mohiuddin Solaimani","Sayeed Salam",1
"Mohiuddin Solaimani","Vito D'Orazio",1
"Moloud Shahbazi","Vagelis Hristidis",1
"Mong-Li Lee","Wynne Hsu",1
"Monica Scannapieco","Camil Demetrescu",1
"Monica Scannapieco","Marco Console",1
"Monica Wachowicz","Alec Parise",1
"Monica Wachowicz","Sangwhan Cha",1
"Monika Nawrocka","Marcin Lukowski",1
"Moninder Singh","Dmitriy A. Katz-Rogozhnikov",1
"Moninder Singh","Gigi Y. Yuen-Reed",1
"Moninder Singh","Jingwei Yang",1
"Moninder Singh","Kevin N. Tran",1
"Moninder Singh","Vijay Iyengar",1
"Moritz Schubotz","Bela Gipp",1
"Moritz Schubotz","Felix Hamborg",1
"Moritz Schubotz","Tomás Skopal",1
"Moshe Gabel","Assaf Schuster",1
"Moshe Gabel","Daniel Keren",1
"Mostafa Dehghani 0001","Alexandra Arkut",1
"Mostafa Dehghani 0001","Enrique Alfonseca",1
"Mostafa Dehghani 0001","Jaap Kamps",1
"Mostafa Dehghani 0001","Kaspar Beelen",1
"Mostafa Dehghani 0001","Maarten Marx",1
"Mostafa Dehghani 0001","Pascal Fleury",1
"Mostafa Dehghani 0001","Sascha Rothe",1
"Motahhare Eslami","Karrie Karahalios",1
"Motahhare Eslami","Kevin Hamilton",1
"Motahhare Eslami","Kristen Vaccaro",1
"Mousa Ahmadi","Atisha Poojari",1
"Mousa Ahmadi","Indraneel Kulkarni",1
"Mousa Ahmadi","Leiping Gong",1
"Mrinal Kanti Das","Chiranjib Bhattacharyya",1
"Mrinal Kanti Das","Mihir Kale",1
"Mrinal Kanti Das","Samik Datta",1
"Mrinal Kanti Das","Vivek Mehta",1
"Mudhakar Srivatsa","Christopher Simpkin",1
"Mudhakar Srivatsa","Raghu K. Ganti",1
"Mudhakar Srivatsa","Shen Li",1
"Mudhakar Srivatsa","Tarek F. Abdelzaher",1
"Muge Capan","Jeanne M. Huddleston",1
"Muhammad Aamir Saleem","Rohit Kumar 0002",1
"Muhammad Aamir Saleem","Toon Calders",1
"Muhammad Aamir Saleem","Torben Bach Pedersen",1
"Muhammad Aamir Saleem","Xike Xie",1
"Muhammad Abdul-Mageed","Anneke Buffone",1
"Muhammad Abdul-Mageed","Hao Peng",1
"Muhammad Abdul-Mageed","Johannes C. Eichstaedt",1
"Muhammad Abdul-Mageed","Lyle H. Ungar",1
"Muhammad Anis Uddin Nasir","Aristides Gionis",1
"Muhammad Anis Uddin Nasir","Gianmarco De Francisci Morales",1
"Muhammad Anis Uddin Nasir","Sarunas Girdzijauskas",1
"Muhammad Bilal Zafar","Isabel Valera",1
"Muhammad Bilal Zafar","Krishna P. Gummadi",1
"Muhammad Bilal Zafar","Manuel Gomez-Rodriguez",1
"Muhammad Imran 0002","Prasenjit Mitra",1
"Muhammad Shahzad 0001","Bin Cm",1
"Muhammad Shahzad 0001","Steve Uhlig",1
"Muhammad Shahzad 0001","Xiaoming Li 0001",1
"Muhan Zhang","Yixin Chen",1
"Muhittin Isik","Hasan Dag",1
"Mukesh K. Mohania","Ermyas Abebe",1
"Mukul Gupta","Pradeep Kumar 0001",1
"Mukul Gupta","Rajhans Mishra",1
"Munenari Inoguchi","Haruo Hayashi",1
"Munenari Inoguchi","Kei Horie",1
"Munenari Inoguchi","Keiko Tamura",1
"Munmun De Choudhury","Emre Kiciman",1
"Munmun De Choudhury","Jacob Eisenstein",1
"Murali Krishna Teja","Richie Frost",1
"Murali Krishna Teja","Xin Yu",1
"Murat Kantarcioglu","Bradley A. Malin",1
"Murat Kotsoev","Traian Marius Truta",1
"Murat Mustafa Tunç","Alexandru Valcov",1
"Murat Mustafa Tunç","Allan N. Zhang",1
"Murat Mustafa Tunç","Rong Wen",1
"Murat Mustafa Tunç","Wenjing Yan",1
"Murat Sensoy","Geeth de Mel",1
"Murtadha H. M. Ahmed","Fengfeng Fan",1
"Mustafa Camurcu","Antonio Torralba 0001",1
"Mustafa Camurcu","Ferda Ofli",1
"Mustafa Camurcu","Ingmar Weber",1
"Mustafa Camurcu","Javier Marín",1
"Mustafa Camurcu","Yusuf Aytar",1
"Mustafa Ispir","Akshay Naresh Modi",1
"Mustafa Ispir","Cassandra Xia",1
"Mustafa Ispir","Chiu Yuen Koo",1
"Mustafa Ispir","Clemens Mewald",2
"Mustafa Ispir","D. Sculley",1
"Mustafa Ispir","David Soergel",1
"Mustafa Ispir","Georgios Roumpos",1
"Mustafa Ispir","Illia Polosukhin",1
"Mustafa Ispir","Jamie Smith",1
"Mustafa Ispir","Jarek Wilkiewicz",1
"Mustafa Ispir","Jianwei Xie",1
"Mustafa Ispir","Levent Koc 0001",1
"Mustafa Ispir","Lukasz Lew",1
"Mustafa Ispir","Martin Wicke",2
"Mustafa Ispir","Martin Zinkevich",1
"Mustafa Ispir","Neoklis Polyzotis",1
"Mustafa Ispir","Philipp Tucker",1
"Mustafa Ispir","Steven Euijong Whang",1
"Mustafa Ispir","Sudip Roy 0002",1
"Mustafa Ispir","Sukriti Ramesh",1
"Mustafa Ispir","Vihan Jain",1
"Mustafa Ispir","Xin Zhang",1
"Mustafa Ispir","Yuan Tang",1
"Mustafa Parlaktuna","Ayad Abdul-Malek",1
"Mustafa Parlaktuna","Nagendrababu Vanamala",1
"Mustafa V. Nural","Hao Peng",1
"Mustafa V. Nural","John A. Miller",1
"Mustapha Lebbah","Fouste Yuehgoh",1
"Muthu Muthukrishnan","Alborz Geramifard",1
"Muthu Muthukrishnan","Andrew Tomkins",1
"Muthu Muthukrishnan","Deepak Agarwal",1
"Muthu Muthukrishnan","Larry P. Heck",1
"Myeong Lee","Edel Spencer",1
"Myeong Lee","Hyeonggi Hong",1
"Myeong Lee","Jhon Dela Cruz",1
"Myeong Lee","Richard Marciano",1
"Myeong Lee","Shiyun Chen",1
"Myeong Lee","Yuheng Zhang",1
"Naama Kraus","David Carmel",1
"Naama Kraus","Idit Keidar",1
"Nabil Hossain","Henry A. Kautz",1
"Nadiya Straton","Raghava Rao Mukkamala",2
"Nadiya Straton","Ravi Vatrapu",2
"Naeemul Hassan","Chengkai Li",1
"Naeemul Hassan","Fatma Arslan",1
"Naeemul Hassan","Mark Tremayne",1
"Naeemul Hassan","Mohammad Al Hasan",1
"Nan Cao","Hanghang Tong",1
"Nan Cao","Norbou Buchler",1
"Nan Cao","Yinglong Xia",1
"Nan Du","Chun-Ta Lu",1
"Nan Du","Philip S. Yu",1
"Nan Du","Wei Fan 0001",1
"Nan Du","Yaliang Li",1
"Nan Xu","Wenji Mao",1
"Nancy W. Grady","Huntley Parker",1
"Nancy W. Grady","Jason A. Payne",1
"Naoki Kobayashi","Atsuyuki Morishima",1
"Naoki Kobayashi","Keishi Tajima",1
"Naoki Kobayashi","Masaki Matsubara",1
"Naoki Mizusawa","Ayaka Umezawa",1
"Naoki Mizusawa","Jian Tao",1
"Naoki Mizusawa","Saneyasu Yamaguchi",1
"Naomi Simumba","Naohiko Kohtake",1
"Naomi Simumba","Suguru Okami",1
"Naoto Ohsaka","Yuichi Yoshida",1
"Naoya Shibahara","Masayuki Iwai",1
"Naoya Shibahara","Ryoma Kondo",1
"Narayan Bhamidipati","Ravi Kant",1
"Narayan Bhamidipati","Shaunak Mishra",1
"Naresh Kumar Kolloju","Laks V. S. Lakshmanan",1
"Naresh Kumar Kolloju","Ruben H. Zamar",1
"Nariaki Tateiwa","Katsuki Fujisawa",1
"Nat Pavasant","Hiroshi Furutani",1
"Nat Pavasant","Ken-ichi Fukui",1
"Nat Pavasant","Masayuki Numao",1
"Natali Ruchansky","David García-Soriano",1
"Natali Ruchansky","Francesco Bonchi",1
"Natali Ruchansky","Francesco Gullo",1
"Natali Ruchansky","Nicolas Kourtellis",1
"Natali Ruchansky","Sungyong Seo",1
"Natali Ruchansky","Yan Liu 0002",1
"Natalia Ponomareva","Gilbert Hendry",1
"Natalia Ponomareva","Salem Haykal",1
"Natalia Ponomareva","Soroush Radpour",1
"Natalia Ponomareva","Thomas Colthurst",1
"Nataliia Bielova","Tamara Rezk",1
"Natascha Harth","Christos Anagnostopoulos",1
"Natasha Markuzon","Edoardo M. Airoldi",1
"Nate Veldt","Anthony Ian Wirth",1
"Nate Veldt","David F. Gleich",1
"Nathanael Cheriere","Gabriel Antoniu",1
"Nathaniel Huber-Fliflet","Haozhen Zhao",1
"Nathaniel Huber-Fliflet","Jianping Zhang",1
"Nathaniel Huber-Fliflet","Robert Keeling",1
"Nathaniel Payne","Jason R. Baron",1
"Natraj Raman","Jochen L. Leidner",1
"Natraj Raman","Lucas Carstens",1
"Navid Aghdaie","Kazi A. Zaman",1
"Navid Aghdaie","Magy Seif El-Nasr",1
"Navid Aghdaie","Yizhou Sun",1
"Nazanin Alipourfard","Chiranth Gopal",1
"Nazanin Alipourfard","Keith Burghardt",1
"Nazanin Alipourfard","Kristina Lerman",1
"Neal Lathia","Gillian M. Sandstrom",1
"Neela Avudaiappan","Alexander Herzog",1
"Neela Avudaiappan","Ilya Safro",1
"Neela Avudaiappan","Jason Thatcher",1
"Neela Avudaiappan","Sneha Kadam",1
"Neela Avudaiappan","Yuheng Du",1
"Negar Reshadatmand","Mahmood Neshati",1
"Neil Boyette","Jalal Mahmud",1
"Neil Boyette","Rama Akkiraju",1
"Neil Boyette","Vibha Sinha",1
"Neil O'Hare","Yi Chang 0001",1
"Neil Shah","Neil Shah",2
"Neil Shah",NA,1
"Nélio Cacho","Andréa Cacho",1
"Nélio Cacho","Antonio Thome",1
"Nélio Cacho","Frederico Lopes",1
"Nélio Cacho","Maria Valeria Araujo",1
"Nenad Stojanovic","Ljiljana Stojanovic",1
"Nenad Stojanovic","Marko Dinic",1
"Neoklis Polyzotis","Jarek Wilkiewicz",1
"Neoklis Polyzotis","Martin Wicke",1
"Neoklis Polyzotis","Martin Zinkevich",1
"Neoklis Polyzotis","Steven Euijong Whang",1
"Neoklis Polyzotis","Sudip Roy 0002",1
"Neoklis Polyzotis","Sukriti Ramesh",1
"Neoklis Polyzotis","Xin Zhang",1
"Nesreen K. Ahmed","Minlan Yu",1
"Nesreen K. Ahmed","Mohammad Al Hasan",1
"Nga Quach","Joe Jacob",1
"Nghia Duong-Trung","Lars Schmidt-Thieme",1
"Nguyen Lu Dang Khoa","Ali Anaissi",1
"Nguyen Lu Dang Khoa","Yang Wang",1
"Nguyen Vo","Kyumin Lee",1
"Nguyen Vo","Thanh Tran 0005",1
"Nicholas Larus-Stone","Cynthia Rudin",1
"Nicholas Larus-Stone","Daniel Alabi",1
"Nicholas Larus-Stone","Margo I. Seltzer",1
"Nicholas Monath","Akshay Krishnamurthy",1
"Nicholas Monath","Andrew McCallum",1
"Nick Craswell","Daniel J. Liebling",1
"Nick G. Duffield","Liangzhen Xia",1
"Nick G. Duffield","Minlan Yu",1
"Nick G. Duffield","Nesreen K. Ahmed",1
"Nick G. Duffield","Yunhong Xu",1
"Nick Koudas","Gautam Das 0001",1
"Nick Nikiforakis","Gianluca Stringhini",1
"Nicola Horsley","Nicola Horsley",2
"Nicola Horsley",NA,1
"Nicola Perra","Alessandro Vespignani",1
"Nicola Perra","Daniela Paolotti",1
"Nicola Perra","Daniela Perrotta",1
"Nicola Perra","Michele Tizzoni",1
"Nicolai Pogrebnyakov","Edgar A. Maldonado",1
"Nicolas Grislain","Grégoire Jauvion",1
"Nicolas Grislain","Jean-Michel Renders",1
"Nicolas Kourtellis","Gianluca Stringhini",1
"Nicolas Kourtellis","Ilias Leontiadis",1
"Nicolas Kourtellis","Jeremy Blackburn",1
"Nicolas Kourtellis","Riginos Samaras",1
"Nicolas Nikiforou","Gianluca Stringhini",1
"Nicolas Nikiforou","Manuel Egele",1
"Nicolas Nikiforou","Nick Nikiforakis",1
"Nicole Eikmeier","David F. Gleich",1
"Nicolo Bidotti","Alessio Bosca",1
"Nicolo Bidotti","Paolo Platter",1
"Nigel Hinds","Hendrik F. Hamann",1
"Nigel Hinds","Norma Sosa",1
"Nigel Pugh","Lauren B. Davis",1
"Niharika Sachdeva","Ponnurangam Kumaraguru",1
"Niket Tandon","Gerhard Weikum",1
"Nikhil Garg","Ashish Goel",1
"Nikhil Garg","David Marn",1
"Nikhil Garg","Kamesh Munagala",1
"Nikhil Garg","Vijay Kamble",1
"Nikhil Kini","Eunyee Koh",1
"Nikhil Kini","Jay Pujara",1
"Nikhil Kini","Lise Getoor",1
"Nikitha Reddy","Debojyoti Dutta",1
"Nikolai Avteniev","Jim Hamilton",1
"Nikolaj Tatti","Aristides Gionis",1
"Nikolaos Konstantinou 0001","Alvaro A. A. Fernandes",1
"Nikolaos Konstantinou 0001","Edward Abel",1
"Nikolaos Konstantinou 0001","John A. Keane",1
"Nikolaos Konstantinou 0001","Leonid Libkin",1
"Nikolaos Konstantinou 0001","Norman W. Paton",1
"Nikos Mamoulis","Evaggelia Pitoura",1
"Nikos Mamoulis","Panayiotis Tsaparas",1
"Nikos Ntarmos","Peter Triantafillou",1
"Nikos Zacheilas","Stathis Maroulis",1
"Nikos Zacheilas","Vana Kalogeraki",1
"Nilaj Rukadikar","Amit Rai",1
"Nilaj Rukadikar","Hua Gao",1
"Niloufar Salehi","Bowen Yao",1
"Niloufar Salehi","Michael S. Bernstein",1
"Niloufar Salehi","Yiqi Chen",1
"Niloy Ganguly","Krishna P. Gummadi",2
"Nina Hubig","Alfons Kemper",1
"Nina Hubig","Dimitri Vorona",1
"Nina Hubig","Linnea Passing",1
"Nina Hubig","Maximilian E. Schüle",1
"Nina Hubig","Thomas Neumann 0001",1
"Ning Chen","Jun Wang",1
"Ning Chen","Luo Si",1
"Ning Liu","Eric Reich",1
"Ning Liu","Soundar R. T. Kumara",1
"Ning Wang","Gang Huang 0001",1
"Ning Wang","Qiaozhu Mei",1
"Nirupama Appiktala","Joshua J. Walters",1
"Nirupama Appiktala","Miao Chen",1
"Nirupama Appiktala","Michael Natkovich",1
"Nishant Shristiraj","Anusha Manjappa",1
"Nishant Shristiraj","Vrunda Shah",1
"Nitesh Saxena","Leanne M. Hirshfield",1
"Nitesh V. Chawla","Ananthram Swami",1
"Nithum Thain","Lucas Dixon",1
"Noah Fiedel","Akshay Naresh Modi",1
"Noah Fiedel","Chiu Yuen Koo",1
"Noah Fiedel","Chuan Yu Foo",1
"Noah Fiedel","Clemens Mewald",1
"Noah Fiedel","Jarek Wilkiewicz",1
"Noah Fiedel","Levent Koc 0001",1
"Noah Fiedel","Lukasz Lew",1
"Noah Fiedel","Martin Wicke",1
"Noah Fiedel","Martin Zinkevich",1
"Noah Fiedel","Mustafa Ispir",1
"Noah Fiedel","Neoklis Polyzotis",1
"Noah Fiedel","Salem Haykal",1
"Noah Fiedel","Steven Euijong Whang",1
"Noah Fiedel","Sudip Roy 0002",1
"Noah Fiedel","Sukriti Ramesh",1
"Noah Fiedel","Vihan Jain",1
"Noah Fiedel","Xin Zhang",1
"Noah Fiedel","Zakaria Haque",1
"Noam Nisan","Gali Noti",1
"Noemí Merayo","Evaristo J. Abril",1
"Noemí Merayo","Lidia Ruiz-Perez",1
"Noemí Merayo","Patricia Fernández",1
"Noemí Merayo","Rubén M. Lorenzo",1
"Noora Al Emadi","Fabrizio Sebastiani 0001",1
"Noora Al Emadi","Francisco Guzmán",1
"Noora Al Emadi","Javier Borge-Holthoefer",1
"Noora Al Emadi","Sofiane Abbar",1
"Nora Alkhamees","Maria Fasli",1
"Noriaki Koide","Yu Ichifuji",1
"Norman Meuschke","Bela Gipp",1
"Norman Meuschke","Felix Hamborg",1
"Norman Meuschke","Moritz Schubotz",1
"Norman Meuschke","Tomás Skopal",1
"Nour-Eddin El Faouzi","Eugenio Zimeo",1
"Nour-Eddin El Faouzi","Rajesh Sharma",1
"Nozomi Hata","Katsuki Fujisawa",1
"Nozomi Hata","Nariaki Tateiwa",1
