"from","to","weight"
"Andreas Both","Ioanna Lytra",1
"Andreas Both","Jens Lehmann 0001",1
"Andreas Both","Maria-Esther Vidal",1
"Andreas Both","Ricardo Usbeck",1
"Andreas Both","Saeedeh Shekarpour",1
"Andreas Both","Sören Auer",1
"Andreas C. Damianou","Yoelle Maarek",1
"Andreas Gocht","Christoph Lehmann",1
"Andreas Gocht","Robert Schöne",1
"Andrei Jefremov","Martin Ellis",1
"Andrés Moreno","César Figueroa",1
"Andrés Moreno","María-Del-Pilar Villamil",1
"Andrés Muñoz Medina","Balasubramanian Sivan",1
"Andrés Muñoz Medina","Dong Yin",1
"Andrés Muñoz Medina","Sergei Vassilvitskii",2
"Andrew Baas","Frances Hung",1
"Andrew Baas","George O. Mohler",1
"Andrew Baas","Hao Sha",1
"Andrew Baas","Mohammad Al Hasan",1
"Andrew Bennett","Karin M. Verspoor",1
"Andrew Bennett","Timothy Baldwin",1
"Andrew Bennett","Yitong Li",1
"Andrew George","John McCulloch",1
"Andrew George","Stuart Arnold",1
"Andrew Gordon Wilson","Daniel B. Neill",1
"Andrew J. Plassard","Aniruddha S. Gokhale",1
"Andrew J. Plassard","Bennett A. Landman",1
"Andrew J. Plassard","David H. Zald",1
"Andrew J. Plassard","Hongyang Sun",1
"Andrew J. Plassard","Ilwoo Lyu",1
"Andrew J. Plassard","Yuang Yao",1
"Andrew J. Saykin","Li Shen 0001",1
"Andrew Markham","Stephen J. Roberts",1
"Andrew Maxwell","Joe Zuckerbraun",1
"Andrew Maxwell","Rayid Ghani",1
"Andrew Paverd","Mohammad Mannan",1
"Andrew Paverd","N. Asokan",1
"Andrew Schade","Brian McCarthy",1
"Andrew Schade","Brian Zylich",1
"Andrew Schade","Elke A. Rundensteiner",1
"Andrew Schade","Huy Quoc Tran",1
"Andrew Schade","Lane Harrison",1
"Andrew Schade","Sanjay K. Sahoo",1
"Andrew Schade","Suranjan De",1
"Andrew Stephen McGough","Boguslaw Obara",2
"Andrew Stephen McGough","Georgios Theodoropoulos 0001",1
"Andrew T. Schneider","Arjun Mukherjee",1
"Andrew T. Schneider","Eduard C. Dragut",1
"Andrey Yu. Rumyantsev","Denis Ozornin",1
"Andrey Yu. Rumyantsev","Maarten de Rijke",1
"Andrey Yu. Rumyantsev","Pavel Serdyukov",1
"Andrii Korotkov","Ethan Fang",1
"Andrii Korotkov","Kapil Goenka",1
"Andrii Korotkov","Sherry Chen",1
"Andrii Shalaginov","Farhan Mahmood",1
"Andrii Shalaginov","Mathias Ekstedt",1
"Andrzej Janusz","Dominik Slezak",1
"Andrzej Janusz","Piotr Biczyk",1
"Andy Feng","Adwait Ratnaparkhi",1
"Andy Feng","Aldi Tjahjadi",1
"Andy Feng","Reena Somvanshi",1
"Ang Guo","Depeng Jin",1
"Angel M. Robles-Cordero","William J. Zayas",1
"Angel M. Robles-Cordero","Yesem Kurt-Peker",1
"Angela Lai","Cara Jones",1
"Angela Lai","Charlie K. Dagli",1
"Angela Lai","Matthew P. Daggett",1
"Ângelo Cardoso","Fabio Daolio",1
"Ângelo Cardoso","Saúl Vargas",1
"Angelo Carrabba","Alexander Herzog",1
"Angelo Carrabba","Ilya Safro",1
"Angelo Furno","Eugenio Zimeo",1
"Anh T. Pham","Jing Xi",1
"Anh Tuan Luu","Siu Cheung Hui",1
"Aniket Kate","Sonia Fahmy",1
"Anil Bandhakavi","Nirmalie Wiratunga",1
"Anil Bandhakavi","Rushi Luhar",1
"Anil Bandhakavi","Stewart Massie",1
"Anil Gaihre","Hang Liu",1
"Anil Gaihre","Yan Luo",1
"Anil Kag","Manik Varma",1
"Anil Kag","Rahul Agrawal",1
"Anil Kag","Shrutendra Harsola",1
"Anindya Datta","Varun Chugh",1
"Anindya Moitra","Nicholas O. Malott",1
"Anindya Moitra","Philip A. Wilsey",1
"Anisha Agarwal","Anderson C. A. Nascimento",2
"Anisha Agarwal","Chin-Teng Lin",1
"Anisha Agarwal","Dongrui Wu",1
"Anisha Agarwal","Martine De Cock",2
"Anisha Agarwal","Nicholas D. McKinney",1
"Anisha Agarwal","Rafael Dowsley",2
"Anita K. Patel","James E. Bost",1
"Anita K. Patel","Julia A. Heneghan",1
"Anita K. Patel","Murray Pollack",1
"Anita K. Patel","Qing Zeng-Treitler",1
"Anja Gruenheid","Ádám D. Lelkes",1
"Anja Gruenheid","Cong Yu 0001",1
"Anja Gruenheid","Flip Korn",1
"Anja Gruenheid","Jiawei Han 0001",1
"Anjie Fang","Craig MacDonald",1
"Anjie Fang","Haitao Yu 0003",1
"Anjie Fang","Iadh Ounis",1
"Anjie Fang","Philip Habel",1
"Anjie Fang","Xiaoyu Xiong",1
"Ankesh Anand","Bei-Tseng Chu",1
"Ankesh Anand","Joel Ruben Antony Moniz",1
"Ankesh Anand","Kshitij Gorde",1
"Ankesh Anand","Noseong Park",1
"Ankesh Anand","Tanmoy Chakraborty 0002",1
"Ankit Agrawal","Alok N. Choudhary",1
"Ankit Agrawal","Wei-keng Liao",1
"Ankit Arun","Kalyan Veeramachaneni",1
"Ankit Arun","Sumeeth Kyathanahalli",1
"Ankit Kulshrestha","Melissa C. Smith",1
"Ankur Datta","Giuseppe Di Fabbrizio",1
"Ankur Nagar","Karuna Pande Joshi",1
"Ankur Teredesai","Mohak Shah",1
"Ankur Teredesai","Mohamed H. Ali",1
"Ankur Teredesai","Naveen Ramakrishnan",1
"Ann Marie White","Amen Ptah",1
"Ann Marie White","Catherine Cerulli",1
"Ann Marie White","Christopher Homan",1
"Ann Marie White","Deepak Pandita",1
"Ann Marie White","Henry A. Kautz",1
"Ann Marie White","Linxiao Bai",1
"Ann Marie White","Melanie Funchess",1
"Ann Yuan","Deb Roy",1
"Ann Yuan","Martin Saveski",1
"Ann Yuan","Soroush Vosoughi",1
"Anna Cinzia Squicciarini","David J. Miller 0001",1
"Anna Guitart","Africa Perianez",1
"Anna Guitart","Ana Fernández del Río",1
"Anna Kasunic","Geoff Kaufman",1
"Anna Poon","Steve Jankly",1
"Anna Poon","Tingting Chen",1
"Anna Samoilenko","Florian Lemmerich",1
"Anna Samoilenko","Maria Zens",1
"Anna Samoilenko","Markus Strohmaier",1
"Anna Samoilenko","Mathieu Génois",1
"Anna Samoilenko","Mohsen Jadidi",1
"Anneke Buffone","Johannes C. Eichstaedt",1
"Anneke Buffone","Lyle H. Ungar",1
"Anneke Buffone","Masoud Rouhizadeh",1
"Annie Hu","David B. Lobell",1
"Annie Hu","Jeremy Weinstein",1
"Annie Hu","Marshall Burke",1
"Annie Hu","Pascaline Dupas",1
"Annie Hu","Peter Adelson",1
"Annie Hu","Stefano Ermon",1
"Annie Hu","Xiao Chen",1
"Annie Z. Zhang","Jonathan Anders",1
"Ansel MacLaughlin","David A. Smith",1
"Ansel MacLaughlin","John Wihbey",1
"Anshumali Shrivastava","Haifeng Chen",1
"Anshumali Shrivastava","Jieping Ye",1
"Anshumali Shrivastava","Zhichun Li",1
"Anthony Bell","Daniel Miranda",1
"Anthony Bell","Prathyusha Senthil Kumar",1
"Anthony F. Breitzman","Anthony F. Breitzman",4
"Anthony F. Breitzman","Jason Snouffer",1
"Anthony F. Breitzman","Jean Kirschner",1
"Anthony F. Breitzman","Kimberly Davis",1
"Anthony F. Breitzman",NA,2
"Anthony Hu","Seth R. Flaxman",1
"Anthony Kim","Chaitanya Swamy",1
"Anthony Kim","Debmalya Panigrahi",1
"Anthony Sicilia","Alexandros Labrinidis",1
"Antigoni-Maria Founta","Athena Vakali",1
"Antigoni-Maria Founta","Constantinos Djouvas",1
"Antigoni-Maria Founta","Despoina Chatzakou",1
"Antigoni-Maria Founta","Gianluca Stringhini",1
"Antigoni-Maria Founta","Ilias Leontiadis",1
"Antigoni-Maria Founta","Jeremy Blackburn",1
"Antigoni-Maria Founta","Michael Sirivianos",1
"Antigoni-Maria Founta","Nicolas Kourtellis",1
"Antoine Dedieu","Hossein Vahabi",1
"Antoine Dedieu","Rahul Mazumder",1
"Antoine Dedieu","Zhen Zhu",1
"Antoine Isaac","Roland Cornelissen",1
"Anton Tsitsulin","Alexander M. Bronstein",1
"Anton Tsitsulin","Davide Mottin",2
"Anton Tsitsulin","Emmanuel Müller",2
"Anton Tsitsulin","Panagiotis Karras",2
"Antonino Nocera","Daniele Quercia",1
"Antonino Nocera","Licia Capra",1
"Antonio Candelieri","Enza Messina",1
"Antonio Candelieri","Francesco Archetti",1
"Antonio Candelieri","Wenbin Zhang",1
"Antonio Lopardo","Marco Brambilla 0001",1
"Antonio M. Rinaldi","Cristiano Russo",1
"Antonios Nestoras","Antonios Nestoras",2
"Antonios Nestoras",NA,1
"Antony Jerome","Haichun Chen",1
"Antony Jerome","Tatsuya Ishii",1
"Anuj Karpatne","Naren Ramakrishnan",1
"Anxiang Zeng","Luo Si",1
"Anxiang Zeng","Yang Yu 0001",1
"Anxiang Zeng","Yinghui Xu",1
"Anying Li","Derek Lin",1
"Aparna Joshi","Jeong-Hyon Hwang",1
"Aparna Joshi","Petko Bogdanov",1
"Aparna Joshi","Yu Zhang",1
"Aparna S. Varde","Boxiang Dong",1
"Apostolos N. Papadopoulos","Yannis Manolopoulos",1
"Apostolos Pyrgelis","Claudio Soriente",1
"Apostolos Pyrgelis","Ilias Leontiadis",1
"Apostolos Pyrgelis","Joan Serrà",1
"Apostolos Pyrgelis","Nicolas Kourtellis",1
"April Z. Gu","Akram Alshawabkeh",1
"April Z. Gu","Carmen Velez Vega",1
"April Z. Gu","David R. Kaeli",1
"April Z. Gu","Ingrid Y. Padilla",1
"April Z. Gu","Jennifer G. Dy",1
"April Z. Gu","John Meeker",1
"April Z. Gu","José Cordero",1
"April Z. Gu","Zaira Rosario",1
"Apurba Das","Srikanta Tirthapura",1
"Arantza Illarramendi","Alfredo Goñi",1
"Arantza Illarramendi","José Miguel Blanco",1
"Aranyak Mehta","Xi Tan",1
"Aras Can Onal","A. Murat Ozbayoglu",1
"Aras Can Onal","Erdogan Dogdu",1
"Aras Can Onal","Omer Berat Sezer",1
"Arash Dargahi Nobari","Arian Askari",1
"Arash Dargahi Nobari","Faegheh Hasibi",1
"Arash Dargahi Nobari","Mahmood Neshati",1
"Arash Molavi Kakhki","David R. Choffnes",1
"Aravind Ravi","Anindya Datta",2
"Aravind Ravi","Sangaralingam Kajanan",1
"Aravind Ravi","Varun Chugh",1
"Aravind Sankar","Hari Sundaram",1
"Aravindh Raman","Gareth Tyson",1
"Aravindh Raman","Nishanth Sastry",1
"Archana Ramalingam","Chandrasekar Vuppalapati",1
"Archana Ramalingam","Sharat Kedari",1
"Ardavan Afshar","Elizabeth Searles",1
"Ardavan Afshar","Evangelos E. Papalexakis",1
"Ardavan Afshar","Ioakeim Perros",1
"Ardavan Afshar","Jimeng Sun",1
"Ardavan Afshar","Joyce C. Ho",1
"Arei Kobayashi","Daichi Amagata",1
"Arei Kobayashi","Takahiro Hara",1
"Arei Kobayashi","Takuya Maekawa",1
"Arian Askari","Faegheh Hasibi",1
"Arian Askari","Mahmood Neshati",1
"Arie Wahyu Wijayanto","Jun Jin Choong",1
"Arie Wahyu Wijayanto","Kaushalya Madhawa",1
"Arie Wahyu Wijayanto","Tsuyoshi Murata",1
"Ariel Fuxman","J. Patrick McGregor",1
"Ariel Fuxman","Sergey Nazarov",1
"Ariel Fuxman","Sujith Ravi",1
"Ariel Fuxman","Vivek Ramavajjala",1
"Arif Canakoglu","Abdulrahman Kaitoua",1
"Arif Canakoglu","Andrea Gulino",1
"Arif Canakoglu","Luca Nanni",1
"Arif Canakoglu","Marco Masseroli",1
"Arif Canakoglu","Pietro Pinoli",1
"Aris-Iakovos Paraskevopoulos","Christos Doulkeridis",1
"Aris-Iakovos Paraskevopoulos","Nikos Pelekis",1
"Aris-Iakovos Paraskevopoulos","Yannis Theodoridis",1
"Aris Anagnostopoulos","Adriano Fazzone",1
"Aris Anagnostopoulos","Carlos Castillo 0001",1
"Aris Anagnostopoulos","Evimaria Terzi",1
"Aris Anagnostopoulos","Stefano Leonardi",1
"Aris Filos-Ratsikas","Pingzhong Tang",1
"Aris Filos-Ratsikas","Yiwei Zhang",1
"Aristides Gionis","Arno Solin",1
"Aristides Gionis","Michael Mathioudakis",1
"Aristidis G. Vrahatis","Spiros V. Georgakopoulos",2
"Aristidis G. Vrahatis","Vassilis P. Plagianakos",2
"Ariyam Das","Carlo Zaniolo",1
"Ariyam Das","Sahil M. Gandhi",1
"Arjun Ankathatti Chandrashekara","Kerk Kee",1
"Arjun Ankathatti Chandrashekara","Prasad Calyam",1
"Arjun Ankathatti Chandrashekara","Radha Krishna Murthy Talluri",1
"Arjun Ankathatti Chandrashekara","Reshmi Mitra",1
"Arjun Ankathatti Chandrashekara","Sai Swathi Sivarathri",1
"Arjun Ankathatti Chandrashekara","Satish Nair",1
"Arjun Mukherjee","Eduard C. Dragut",1
"Arlei Silva","Ambuj K. Singh",1
"Arlei Silva","Ananthram Swami",1
"Armin Eftekhari","Heinrich F. Matzinger",1
"Armineh Nourbakhsh","Jochen L. Leidner",1
"Armineh Nourbakhsh","Sameena Shah",1
"Armineh Nourbakhsh","Zarko Panic",1
"Arnaud Guerqin","Mauro Sozio",1
"Arpit Gogia","Ponnurangam Kumaraguru",1
"Arpit Gogia","Tanmoy Chakraborty 0002",1
"Arseny Kurnikov","Andrew Paverd",1
"Arseny Kurnikov","Mohammad Mannan",1
"Arseny Kurnikov","N. Asokan",1
"Artem Lutov","Mourad Khayati",1
"Artem Lutov","Philippe Cudré-Mauroux",1
"Artem Lutov","Soheil Roshankish",1
"Artem Velykzhanin","Inna Skarga-Bandurova",1
"Artem Velykzhanin","Oleg Biloborodov",1
"Artem Velykzhanin","Tetiana Biloborodova",1
"Artem Velykzhanin","Viacheslav Zhygulin",1
"Artem Velykzhanin","Yury Yanovich",1
"Arti Ramesh","Dhanya Sridhar",1
"Arti Ramesh","Jennifer Golbeck",1
"Arti Ramesh","Lise Getoor",1
"Artur Fattakhov","Ilya Kibardin",1
"Artur Fattakhov","Ruslan Dautov",1
"Artur Fattakhov","Vladimir I. Iglovikov",1
"Artur Kuzin","Artur Fattakhov",1
"Artur Kuzin","Ilya Kibardin",1
"Artur Kuzin","Ruslan Dautov",1
"Artur Kuzin","Vladimir I. Iglovikov",1
"Arun Reddy Nelakurthi","Jingrui He",2
"Arun Reddy Nelakurthi","Ross Maciejewski",1
"Arun Sethupat Radhakrishna","Akhilesh Vyas",1
"Arun Sethupat Radhakrishna","Akmal Khikmatullaev",1
"Arun Sethupat Radhakrishna","Andreas Both",1
"Arun Sethupat Radhakrishna","Christoph Lange 0002",1
"Arun Sethupat Radhakrishna","Dharmen Punjani",1
"Arun Sethupat Radhakrishna","Ioanna Lytra",1
"Arun Sethupat Radhakrishna","Jens Lehmann 0001",1
"Arun Sethupat Radhakrishna","Maria-Esther Vidal",1
"Arun Sethupat Radhakrishna","Ricardo Usbeck",1
"Arun Sethupat Radhakrishna","Saeedeh Shekarpour",1
"Arun Sethupat Radhakrishna","Sören Auer",1
"Arya Farahi","Eric M. Schwartz",1
"Arya Farahi","Jared Webb",1
"Ashfaqur Rahman","Andrew George",1
"Ashfaqur Rahman","John McCulloch",1
"Ashfaqur Rahman","Stuart Arnold",1
"Ashish Mahabal","S. George Djorgovski",1
"Ashish Sharma","Aravind Sankar",1
"Ashish Sharma","Hari Sundaram",2
"Ashkan Samiee","Yinjie Huang",1
"Ashkan Samiee","Yu Bai 0004",1
"Ashton Anderson","Jon M. Kleinberg",1
"Ashton Anderson","Robert West 0001",1
"Ashudeep Singh","Thorsten Joachims",1
"Asif Imran","Jinho Hwang",1
"Asif Imran","Muhammed Fatih Bulut",1
"Asif Imran","Tevfik Kosar",1
"Asif Iqbal","Andrii Shalaginov",2
"Asif Iqbal","Farhan Mahmood",2
"Asif Iqbal","Mathias Ekstedt",1
"Asnat Greenstein-Messica","Bracha Shapira",1
"Asnat Greenstein-Messica","Gilad Katz",1
"Asnat Greenstein-Messica","Lior Rokach",1
"Asra F. Rizvi","John M. Kane",1
"Asra F. Rizvi","Munmun De Choudhury",1
"Athanasios Kountouras","Manos Antonakakis",1
"Athanasios Kountouras","Monjur Alam",1
"Athanasios Kountouras","Mustaque Ahamad",1
"Athanasios Kountouras","Najmeh Miramirkhani",1
"Athanasios Kountouras","Nick Nikiforakis",1
"Athanasios N. Nikolakopoulos","Georgios B. Giannakis",1
"Athar Sefid","C. Lee Giles",1
"Athar Sefid","Jianyu Mao",1
"Athena Vakali","Michael Sirivianos",1
"Athena Vakali","Nicolas Kourtellis",1
"Atilla Aral","Vehbi Cagri Gungor",1
"Atoshum Cahsai","Christos Anagnostopoulos",1
"Atoshum Cahsai","Nikos Ntarmos",1
"Atoshum Cahsai","Peter Triantafillou",1
"Atsuko Takefusa","Hidemoto Nakada",1
"Atsuko Takefusa","Masato Oguchi",1
"Atsunori Kanemura","Yusuke Miyao",1
"Atsushi Miyauchi 0001","Naonori Kakimura",1
"Atsushi Otsuka","Hisako Asano",1
"Atsushi Otsuka","Junji Tomita",1
"Atsutoshi Kumagai","Tomoharu Iwata",1
"Aude Marzuoli","Fengmei Liu",1
"Aurélien Garivier","Sébastien Gerchinovitz",1
"Austin Harris 0002","Bryce Enevoldson",1
"Austin Harris 0002","Mina Sartipi",1
"Austin Harris 0002","Sevin Sozer",1
"Austin Lawson","Clifford Smyth",1
"Austin R. Benson","Andrew Tomkins",1
"Austin R. Benson","Ravi Kumar 0001",1
"Avi Cohen","David Peleg",1
"Avi Cohen","Pierre Fraigniaud",1
"Avi Cohen","Zvi Lotker",1
"Avirup Saha","Abir De",1
"Avirup Saha","Bidisha Samanta",1
"Avirup Saha","Niloy Ganguly",1
"Avishek Bose","William H. Hsu",1
"Avishek Kumar","Adria Finch",1
"Avishek Kumar","Andrew Maxwell",1
"Avishek Kumar","Benjamin Brooks",1
"Avishek Kumar","Chad Kenney",1
"Avishek Kumar","Joe Zuckerbraun",1
"Avishek Kumar","Kevin H. Wilson",1
"Avishek Kumar","R. Ali Vanderveld",1
"Avishek Kumar","Rayid Ghani",1
"Avishek Kumar","Sam Edelstein",1
"Avishek Kumar","Syed Ali Asad Rizvi",1
"Avni Gulati","Magdalini Eirinaki",1
"Awny Al-Omari","Choudur Lakshminarayan",1
"Ayan Acharya","Joydeep Ghosh",1
"Ayan Acharya","Mingyuan Zhou",1
"Ayan Kumar Bhowmick","Bivas Mitra",1
"Ayan Kumar Bhowmick","G. Sai Bharath Chandra",1
"Ayan Kumar Bhowmick","Yogesh Singh",1
"Ayman Zeidan","Eemil Lagerspetz",1
"Ayman Zeidan","Huy T. Vo",1
"Ayman Zeidan","Kai Zhao",1
"Ayman Zeidan","Petteri Nurmi",1
"Ayman Zeidan","Sasu Tarkoma",1
"Ayse S. Cakmak","Amit J. Shah",1
"Ayse S. Cakmak","Erik Reinertsen",1
"Ayse S. Cakmak","Gari D. Clifford",1
"Ayse S. Cakmak","Herman A. Taylor",1
"Azadeh Faroughi","Andrea Morichetta 0002",1
"Azadeh Faroughi","Francesca Soro",1
"Azadeh Faroughi","Marco Mellia",1
"Azadeh Faroughi","Martino Trevisan",1
"Azadeh Faroughi","Reza Javidan",1
"Azam Hamidinekoo","Reyer Zwiggelaar",1
"Azam Hamidinekoo","Zaineb Chelly Dagdia",1
"Azam Hamidinekoo","Zobia Suhail",1
"Azim Ahmadzadeh","Rafal A. Angryk",1
"Azim Ahmadzadeh","Soukaina Filali Boubrahimi",1
"Badran Raddaoui","Lakhdar Sais",1
"Badre Belabbess","Olivier Curé",1
"Baichuan Zhang","Khalifeh AlJadda",1
"Baichuan Zhang","Mohammad Al Hasan",1
"Baichuan Zhang","Mohammed Korayem",1
"Baijian Yang","Marcus K. Rogers",1
"Baijian Yang","Mengyao Wang",1
"Baijian Yang","Tonglin Zhang",1
"Baijian Yang","Zhenzhi Xu",1
"Baisong Li","Chaobo Shen",1
"Baisong Li","Jiaying Xu",1
"Baisong Li","Jing Xiao 0006",1
"Baisong Li","Liang Xu",1
"Baisong Li","Lin Yang",1
"Baisong Li","Mei Han",1
"Baisong Li","Qin Li",1
"Baisong Li","Shaofeng Lu",1
"Baisong Li","Wenge Tang",1
"Baisong Li","Xian Li",1
"Baisong Li","Xianxian Chen",1
"Baisong Li","Xiaowen Ruan",1
"Baiyun Chen","Guoyin Wang 0001",1
"Bakhtiyar Syed","Balaji Vasan Srinivasan",1
"Bakhtiyar Syed","Nishant Prabhu",1
"Bakhtiyar Syed","Vasudeva Varma",1
"Balaji Vasan Srinivasan","Vasudeva Varma",1
"Balakrishnan Varadarajan","Apostol Natsev",1
"Balasubramanian Sivan","Sergei Vassilvitskii",1
"Balázs Hidasi","Alexandros Karatzoglou",1
"Bamdev Mishra","Manish Gupta 0001",1
"Bamdev Mishra","Partha Pratim Talukdar",1
"Banani Roy","Chanchal K. Roy",1
"Banani Roy","Kevin A. Schneider",1
"Bandeep Singh","Deng Cai 0001",1
"Bandeep Singh","Jiajun Bu",1
"Bandeep Singh","Yu Zhu",1
"Bang Liu","Di Niu",2
"Bang Liu","Fred X. Han",1
"Bang Liu","Kunfeng Lai",2
"Bang Liu","Ting Zhang",1
"Bang Liu","Yu Xu",2
"Bang Zhang","Fang Chen 0001",1
"Bang Zhang","Lelin Zhang",1
"Bang Zhang","Ting Guo",1
"Bang Zhang","Yang Wang 0002",1
"Bangying Wu","Goce Trajcevski",1
"Bangying Wu","Kunpeng Zhang",1
"Bangying Wu","Ting Zhong",1
"Bangying Wu","Yi Yang",1
"Baoxu Shi","Chao Huang 0001",1
"Baoxu Shi","Louis Faust",1
"Baoxu Shi","Nitesh V. Chawla",1
"Baoxu Shi","Yuxiao Dong",1
"Barak Oshri","Annie Hu",1
"Barak Oshri","David B. Lobell",1
"Barak Oshri","Jeremy Weinstein",1
"Barak Oshri","Marshall Burke",1
"Barak Oshri","Pascaline Dupas",1
"Barak Oshri","Peter Adelson",1
"Barak Oshri","Stefano Ermon",1
"Barak Oshri","Xiao Chen",1
"Barry O'Sullivan","Simon N. Foley",1
"Bartosz Krawczyk","Bernhard Pfahringer",1
"Bartosz Krawczyk","Michal Wozniak 0001",1
"Basmah Altaf","Lu Yu 0006",1
"Basmah Altaf","Xiangliang Zhang 0001",1
"Bastian Wandt","Bodo Rosenhahn",1
"Bastian Wandt","Hanno Ackermann",1
"Beatrice Perez","Gianluca Stringhini",1
"Beatrice Perez","Mirco Musolesi",1
"Behrooz Omidvar-Tehrani","Sihem Amer-Yahia",1
"Bei Chen","Jian-Guang Lou",1
"Bei Chen","Wenwu Zhu 0001",1
"Bei Chen","Xuguang Duan",1
"Bei Chen","Yong Cao",1
"Bei Chen","Yue Wang",1
"Beibei Xin","Chuanren Liu",1
"Beibei Xin","Fengchao Peng",1
"Beibei Xin","Jingren Zhou",1
"Beibei Xin","Qiong Luo 0001",1
"Beibei Xin","Remo Rohs",1
"Beidou Wang","Bandeep Singh",1
"Beidou Wang","Deng Cai 0001",1
"Beidou Wang","Jiajun Bu",1
"Beidou Wang","Martin Ester",1
"Beidou Wang","Xin Guo 0006",1
"Beidou Wang","Yu Zhu",1
"Beidou Wang","Ziyu Guan",1
"Beihong Jin","Tingjian Ge",1
"Ben De Meester","Anastasia Dimou",1
"Ben Kao","Martin Ester",1
"Ben Kao","Pengcheng Yin",1
"Ben Kao","Siqiang Luo",1
"Ben Miroglio","David Zeber",1
"Ben Miroglio","Jofish Kaye",1
"Ben Miroglio","Rebecca Weiss",1
"Ben Spencer","Georg Gottlob",1
"Ben Spencer","Tim Furche",1
"Ben Y. Zhao","Yafei Dai",1
"Benedicte Vanwanseele","Jesse Davis",1
"Benjamin Brooks","Adria Finch",1
"Benjamin Brooks","Andrew Maxwell",1
"Benjamin Brooks","Chad Kenney",1
"Benjamin Brooks","Joe Zuckerbraun",1
"Benjamin Brooks","Kevin H. Wilson",1
"Benjamin Brooks","R. Ali Vanderveld",1
"Benjamin Brooks","Rayid Ghani",1
"Benjamin Brooks","Sam Edelstein",1
"Benjamin Cabrera","Björn Ross",1
"Benjamin Cabrera","Marielle Dado",1
"Benjamin Cabrera","Maritta Heisel",1
"Benjamin D. Horne","Sara Khedr",1
"Benjamin D. Horne","Sibel Adali",1
"Benjamin Flesch","Herman Bergner",1
"Benjamin Flesch","Raghava Rao Mukkamala",1
"Benjamin Flesch","Ravi Vatrapu",1
"Benjamin Flesch","Sindre Klavestad",1
"Benjamin Johannes Flesch","Benjamin Johannes Flesch",2
"Benjamin Johannes Flesch",NA,1
"Benjamin Kane","Jiebo Luo",1
"Benjamin Korth","Christian Schwede",1
"Benjamin Korth","Markus Zajac",1
"Benjamin Schreck","Kalyan Veeramachaneni",1
"Benjamin Schreck","Nitin John James",1
"Benjamin Schreck","Rajendra Prasad",1
"Benjamin Schreck","Sanjeev Vohra",1
"Benjamin Schreck","Sarvesh Damle",1
"Benjamin Schreck","Shankar Mallapur",1
"Benjamin Steer","Álvaro García-Recuero",1
"Benjamin Steer","Gareth Tyson",1
"Benjamin Steer","Gianluca Stringhini",1
"Benjamin Steer","Steve Uhlig",1
"Benjamin Yip","Cuixian Chen",1
"Benjamin Yip","Garrett Bingham",1
"Benjamin Yip","Jonathan Fabish",1
"Benjamin Yip","Katherine Kempfert",1
"Benjamin Yip","Troy Kling",1
"Benjamin Yip","Yishi Wang",1
"Bennett A. Landman","Aniruddha S. Gokhale",1
"Bennie Vorster","Ankit Kulshrestha",1
"Bennie Vorster","Edwin Weill",1
"Bennie Vorster","Melissa C. Smith",1
"Benyou Wang","Dawei Song 0001",1
"Bernard Cheng","Shangjing Wu",1
"Bernhard Pfahringer","Michal Wozniak 0001",1
"Bernhard Schölkopf","Clark Glymour",1
"Bharat Srinivasan","Athanasios Kountouras",1
"Bharat Srinivasan","Manos Antonakakis",1
"Bharat Srinivasan","Monjur Alam",1
"Bharat Srinivasan","Mustaque Ahamad",1
"Bharat Srinivasan","Najmeh Miramirkhani",1
"Bharat Srinivasan","Nick Nikiforakis",1
"Bharath Kandimalla","Athar Sefid",1
"Bharath Kandimalla","C. Lee Giles",1
"Bharath Kandimalla","Jianyu Mao",1
"Bharath Kandimalla","Shaurya Rohatgi",1
"Bhavkaran Singh Walia","Fangyan Chen",1
"Bhavkaran Singh Walia","Geoffrey Arnold",1
"Bhavkaran Singh Walia","Jason Batts",1
"Bhavkaran Singh Walia","Jeffrey Chen",1
"Bhavkaran Singh Walia","Jessica Lee",1
"Bhavkaran Singh Walia","Michael Madaio",1
"Bhavkaran Singh Walia","Nathan Kuo",1
